Banxico,Fed,VIX,remesas_mdd,diferencial_tasas,remesas_z,remesas_var_anual_pct,USD_MXN
7.75,2.18,22.959999084472656,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.1183
7.75,2.18,24.979999542236328,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.0217
7.75,2.18,21.309999465942383,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.9202
7.75,2.18,21.299999237060547,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8096
7.75,2.18,17.62000084,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.7693
7.75,2.19,17.399999618530273,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8012
7.75,2.19,20.059999465942383,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.1018
7.75,2.19,19.88999938964844,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.2183
7.75,2.19,19.63999938964844,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.3669
7.75,2.2,20.709999084472656,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.4169
7.75,2.2,25.229999542236328,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.4623
7.75,2.2,24.21999931335449,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.4383
7.75,2.2,24.15999984741211,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.479
7.75,2.2,24.700000762939453,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.8022
7.75,2.2,23.350000381469727,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,20.0258
7.75,2.2,21.229999542236328,3115.6072,5.561818181818182,-0.8628928734378079,8.438142823242956,20.3177
7.75,2.2,19.34000015258789,3115.6072,5.561818181818182,-0.8628928734378079,8.438142823242956,20.1329
7.75,2.19,19.51000022888184,3115.6072,5.561818181818182,-0.8628928734378079,8.438142823242956,20.1329
